,date,province,district,market,market_id,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
1861,5/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.58
1862,5/15/2016,Northern,Mullattivu,Mulaitivu,365,miscellaneous food,Sugar,97,KG,Retail,LKR,103.75,0.71
1863,5/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.58,0.5
1864,5/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86,0.59
1865,5/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.25,0.49
1866,5/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,miscellaneous food,Sugar,97,KG,Retail,LKR,106.67,0.73
1867,5/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,68,0.47
1868,5/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,miscellaneous food,Sugar,97,KG,Retail,LKR,104.08,0.71
1869,5/15/2016,Southern,Galle,Galle,1910,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,84.83,0.58
1870,5/15/2016,Southern,Galle,Galle,1910,miscellaneous food,Sugar,97,KG,Retail,LKR,104.75,0.72
1871,5/15/2016,Southern,Hambantota,Hambantota,1908,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.89,0.51
1872,5/15/2016,Southern,Hambantota,Hambantota,1908,cereals and tubers,Wheat flour,58,KG,Retail,LKR,93.75,0.64
1873,5/15/2016,Southern,Hambantota,Hambantota,1908,miscellaneous food,Sugar,97,KG,Retail,LKR,99.67,0.68
1874,5/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.33,0.52
1875,5/15/2016,Uva,Badulla,Badulla,1907,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,78.67,0.54
1876,5/15/2016,Uva,Badulla,Badulla,1907,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94,0.64
1877,5/15/2016,Uva,Badulla,Badulla,1907,miscellaneous food,Sugar,97,KG,Retail,LKR,105.83,0.73
1878,5/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.08,0.54
1879,5/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Wheat flour,58,KG,Retail,LKR,97.17,0.67
1880,5/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.68,0.53
1881,5/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,69.48,0.48
1882,5/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,92.74,0.64
1883,5/15/2016,Western,Colombo,Colombo City,368,miscellaneous food,Sugar,97,KG,Retail,LKR,106.34,0.73
1884,5/15/2016,Western,Gampaha,Gampaha,1909,miscellaneous food,Sugar,97,KG,Retail,LKR,105.25,0.72
1885,5/15/2016,Western,Kalutara,Kalutara,1911,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,75.25,0.52
1886,5/15/2016,Western,Kalutara,Kalutara,1911,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94.17,0.65
1888,6/15/2016,Central,Kandy,Kandy,1912,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,75.33,0.52
1889,6/15/2016,Central,Kandy,Kandy,1912,cereals and tubers,Wheat flour,58,KG,Retail,LKR,95,0.66
1890,6/15/2016,Central,Kandy,Kandy,1912,miscellaneous food,Sugar,97,KG,Retail,LKR,119.33,0.82
1891,6/15/2016,Central,Matale,Matale,1915,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.25,0.49
1892,6/15/2016,Central,Matale,Matale,1915,miscellaneous food,Sugar,97,KG,Retail,LKR,116.25,0.8
1893,6/15/2016,Central,Nuwara Eliya,Nuwara Eliya,1917,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.42,0.54
1894,6/15/2016,Central,Nuwara Eliya,Nuwara Eliya,1917,cereals and tubers,Wheat flour,58,KG,Retail,LKR,91,0.63
1895,6/15/2016,Eastern,Ampara,Ampara,360,miscellaneous food,Sugar,97,KG,Retail,LKR,113.75,0.79
1896,6/15/2016,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,75,0.52
1897,6/15/2016,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.59
1898,6/15/2016,Eastern,Batticaloa,Batticaloa,361,miscellaneous food,Sugar,97,KG,Retail,LKR,118.75,0.82
1899,6/15/2016,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.58,0.47
1900,6/15/2016,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,97,0.67
1901,6/15/2016,Eastern,Trincomalee,Trincomalee,366,miscellaneous food,Sugar,97,KG,Retail,LKR,114.67,0.79
1902,6/15/2016,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.75,0.5
1903,6/15/2016,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94.67,0.65
1904,6/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,cereals and tubers,Wheat flour,58,KG,Retail,LKR,98.4,0.68
1905,6/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,miscellaneous food,Sugar,97,KG,Retail,LKR,117,0.81
1906,6/15/2016,North Western,Kurunegala,Kurunegala,1914,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.58,0.51
1907,6/15/2016,North Western,Kurunegala,Kurunegala,1914,miscellaneous food,Sugar,97,KG,Retail,LKR,115.5,0.8
1908,6/15/2016,North Western,Puttalam,Puttalam,1918,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,69,0.48
1909,6/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.25,0.49
1910,6/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.17,0.58
1911,6/15/2016,Northern,Jaffna,Jaffna,362,miscellaneous food,Sugar,97,KG,Retail,LKR,116,0.8
1912,6/15/2016,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.33,0.55
1913,6/15/2016,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84,0.58
1914,6/15/2016,Northern,Kilinochchi,Kilinochchi,363,miscellaneous food,Sugar,97,KG,Retail,LKR,120,0.83
1915,6/15/2016,Northern,Mannar,Mannar,364,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,80,0.55
1916,6/15/2016,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,93,0.64
1917,6/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,70.42,0.49
1918,6/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.59
1919,6/15/2016,Northern,Mullattivu,Mulaitivu,365,miscellaneous food,Sugar,97,KG,Retail,LKR,111.25,0.77
1920,6/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.67,0.51
1921,6/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.59
1922,6/15/2016,Northern,Vavuniya,Vavuniya,367,miscellaneous food,Sugar,97,KG,Retail,LKR,116.08,0.8
1923,6/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,75.83,0.52
1924,6/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,cereals and tubers,Wheat flour,58,KG,Retail,LKR,91.67,0.63
1925,6/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,miscellaneous food,Sugar,97,KG,Retail,LKR,117.08,0.81
1926,6/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Wheat flour,58,KG,Retail,LKR,92,0.64
1927,6/15/2016,Southern,Galle,Galle,1910,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.67,0.55
1928,6/15/2016,Southern,Galle,Galle,1910,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94,0.65
1929,6/15/2016,Southern,Galle,Galle,1910,miscellaneous food,Sugar,97,KG,Retail,LKR,117.08,0.81
1930,6/15/2016,Southern,Hambantota,Hambantota,1908,cereals and tubers,Wheat flour,58,KG,Retail,LKR,91,0.63
1931,6/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.33,0.53
1932,6/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Wheat flour,58,KG,Retail,LKR,89,0.62
1933,6/15/2016,Southern,Matara,Matara,1916,miscellaneous food,Sugar,97,KG,Retail,LKR,114.42,0.79
1934,6/15/2016,Uva,Badulla,Badulla,1907,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94,0.65
1935,6/15/2016,Uva,Badulla,Badulla,1907,miscellaneous food,Sugar,97,KG,Retail,LKR,117.5,0.81
1936,6/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.5,0.55
1937,6/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Wheat flour,58,KG,Retail,LKR,98,0.68
1938,6/15/2016,Uva,Moneragala,Monaragala,1889,miscellaneous food,Sugar,97,KG,Retail,LKR,120.42,0.83
1939,6/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.53,0.54
1940,6/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,93.2,0.64
1941,6/15/2016,Western,Colombo,Colombo City,368,miscellaneous food,Sugar,97,KG,Retail,LKR,113.46,0.78
1942,6/15/2016,Western,Gampaha,Gampaha,1909,cereals and tubers,Wheat flour,58,KG,Retail,LKR,95,0.66
1943,6/15/2016,Western,Gampaha,Gampaha,1909,miscellaneous food,Sugar,97,KG,Retail,LKR,115.5,0.8
1945,7/15/2016,Central,Kandy,Kandy,1912,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.75,0.53
1946,7/15/2016,Central,Matale,Matale,1915,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.5,0.5
1947,7/15/2016,Central,Matale,Matale,1915,cereals and tubers,Wheat flour,58,KG,Retail,LKR,91,0.63
1948,7/15/2016,Central,Nuwara Eliya,Nuwara Eliya,1917,cereals and tubers,Wheat flour,58,KG,Retail,LKR,89.67,0.62
1949,7/15/2016,Eastern,Ampara,Ampara,360,miscellaneous food,Sugar,97,KG,Retail,LKR,113.75,0.78
1950,7/15/2016,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.58
1951,7/15/2016,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,96,0.66
1952,7/15/2016,Eastern,Trincomalee,Trincomalee,366,miscellaneous food,Sugar,97,KG,Retail,LKR,106.83,0.74
1953,7/15/2016,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Wheat flour,58,KG,Retail,LKR,91.6,0.63
1954,7/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.25,0.53
1955,7/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,cereals and tubers,Wheat flour,58,KG,Retail,LKR,96,0.66
1956,7/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,miscellaneous food,Sugar,97,KG,Retail,LKR,112.5,0.77
1957,7/15/2016,North Western,Kurunegala,Kurunegala,1914,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.25,0.5
1958,7/15/2016,North Western,Kurunegala,Kurunegala,1914,miscellaneous food,Sugar,97,KG,Retail,LKR,107.92,0.74
1959,7/15/2016,North Western,Puttalam,Puttalam,1918,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.75,0.44
1960,7/15/2016,North Western,Puttalam,Puttalam,1918,cereals and tubers,Wheat flour,58,KG,Retail,LKR,88.5,0.61
1961,7/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.88,0.49
1962,7/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.58
1963,7/15/2016,Northern,Jaffna,Jaffna,362,miscellaneous food,Sugar,97,KG,Retail,LKR,107.08,0.74
1964,7/15/2016,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84,0.58
1965,7/15/2016,Northern,Kilinochchi,Kilinochchi,363,miscellaneous food,Sugar,97,KG,Retail,LKR,120,0.83
1966,7/15/2016,Northern,Mannar,Mannar,364,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,78,0.54
1967,7/15/2016,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,93,0.64
1968,7/15/2016,Northern,Mannar,Mannar,364,miscellaneous food,Sugar,97,KG,Retail,LKR,113,0.78
1969,7/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,80,0.55
1970,7/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.58
1971,7/15/2016,Northern,Mullattivu,Mulaitivu,365,miscellaneous food,Sugar,97,KG,Retail,LKR,107.5,0.74
1972,7/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.67,0.49
1973,7/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84,0.58
1974,7/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,75,0.52
1975,7/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,cereals and tubers,Wheat flour,58,KG,Retail,LKR,90.17,0.62
1976,7/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,miscellaneous food,Sugar,97,KG,Retail,LKR,108.25,0.74
1977,7/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.58,0.49
1978,7/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Wheat flour,58,KG,Retail,LKR,89.17,0.61
1979,7/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,miscellaneous food,Sugar,97,KG,Retail,LKR,109.42,0.75
1980,7/15/2016,Southern,Galle,Galle,1910,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.33,0.55
1981,7/15/2016,Southern,Galle,Galle,1910,miscellaneous food,Sugar,97,KG,Retail,LKR,108.17,0.74
1982,7/15/2016,Southern,Hambantota,Hambantota,1908,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.67,0.47
1983,7/15/2016,Southern,Hambantota,Hambantota,1908,cereals and tubers,Wheat flour,58,KG,Retail,LKR,93.33,0.64
1984,7/15/2016,Southern,Hambantota,Hambantota,1908,miscellaneous food,Sugar,97,KG,Retail,LKR,104.04,0.72
1985,7/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.33,0.53
1986,7/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94,0.65
1987,7/15/2016,Southern,Matara,Matara,1916,miscellaneous food,Sugar,97,KG,Retail,LKR,106.58,0.73
1988,7/15/2016,Uva,Badulla,Badulla,1907,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,78.08,0.54
1989,7/15/2016,Uva,Badulla,Badulla,1907,miscellaneous food,Sugar,97,KG,Retail,LKR,115,0.79
1990,7/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.5,0.55
1991,7/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94.33,0.65
1992,7/15/2016,Uva,Moneragala,Monaragala,1889,miscellaneous food,Sugar,97,KG,Retail,LKR,117.5,0.81
1993,7/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.83,0.54
1994,7/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,70.56,0.49
1995,7/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,92.74,0.64
1996,7/15/2016,Western,Colombo,Colombo City,368,miscellaneous food,Sugar,97,KG,Retail,LKR,107.93,0.74
1997,7/15/2016,Western,Gampaha,Gampaha,1909,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,78,0.54
1998,7/15/2016,Western,Gampaha,Gampaha,1909,miscellaneous food,Sugar,97,KG,Retail,LKR,106.25,0.73
1999,7/15/2016,Western,Kalutara,Kalutara,1911,miscellaneous food,Sugar,97,KG,Retail,LKR,107.5,0.74
2001,8/15/2016,Central,Kandy,Kandy,1912,cereals and tubers,Wheat flour,58,KG,Retail,LKR,88,0.61
2002,8/15/2016,Central,Matale,Matale,1915,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2003,8/15/2016,Central,Matale,Matale,1915,miscellaneous food,Sugar,97,KG,Retail,LKR,95,0.66
2004,8/15/2016,Central,Nuwara Eliya,Nuwara Eliya,1917,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.75,0.51
2005,8/15/2016,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.56,0.51
2006,8/15/2016,Eastern,Ampara,Ampara,360,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2007,8/15/2016,Eastern,Ampara,Ampara,360,miscellaneous food,Sugar,97,KG,Retail,LKR,95.71,0.66
2008,8/15/2016,Eastern,Batticaloa,Batticaloa,361,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.59
2009,8/15/2016,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Wheat flour,58,KG,Retail,LKR,95,0.66
2010,8/15/2016,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2011,8/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.33,0.53
2012,8/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.6,0.58
2013,8/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,miscellaneous food,Sugar,97,KG,Retail,LKR,90.25,0.62
2014,8/15/2016,North Western,Kurunegala,Kurunegala,1914,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,70.42,0.49
2015,8/15/2016,North Western,Kurunegala,Kurunegala,1914,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2016,8/15/2016,North Western,Kurunegala,Kurunegala,1914,miscellaneous food,Sugar,97,KG,Retail,LKR,94.33,0.65
2017,8/15/2016,North Western,Puttalam,Puttalam,1918,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2018,8/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.5,0.5
2019,8/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Wheat flour,58,KG,Retail,LKR,84.5,0.58
2020,8/15/2016,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,70.17,0.48
2021,8/15/2016,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Wheat flour,58,KG,Retail,LKR,81.33,0.56
2022,8/15/2016,Northern,Kilinochchi,Kilinochchi,363,miscellaneous food,Sugar,97,KG,Retail,LKR,94.17,0.65
2023,8/15/2016,Northern,Mannar,Mannar,364,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,75.67,0.52
2024,8/15/2016,Northern,Mannar,Mannar,364,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85.67,0.59
2025,8/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,78.33,0.54
2026,8/15/2016,Northern,Mullattivu,Mulaitivu,365,cereals and tubers,Wheat flour,58,KG,Retail,LKR,85,0.59
2027,8/15/2016,Northern,Mullattivu,Mulaitivu,365,miscellaneous food,Sugar,97,KG,Retail,LKR,95,0.66
2028,8/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.58,0.49
2029,8/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Wheat flour,58,KG,Retail,LKR,83,0.57
2030,8/15/2016,Northern,Vavuniya,Vavuniya,367,miscellaneous food,Sugar,97,KG,Retail,LKR,94.75,0.65
2031,8/15/2016,Sabaragamuwa,Kegalle,Kegalle,1913,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2032,8/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Wheat flour,58,KG,Retail,LKR,86.33,0.6
2033,8/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,miscellaneous food,Sugar,97,KG,Retail,LKR,95.17,0.66
2034,8/15/2016,Southern,Galle,Galle,1910,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,78.17,0.54
2035,8/15/2016,Southern,Galle,Galle,1910,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94,0.65
2036,8/15/2016,Southern,Galle,Galle,1910,miscellaneous food,Sugar,97,KG,Retail,LKR,94.83,0.65
2037,8/15/2016,Southern,Hambantota,Hambantota,1908,miscellaneous food,Sugar,97,KG,Retail,LKR,94.75,0.65
2038,8/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.33,0.53
2039,8/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Wheat flour,58,KG,Retail,LKR,94,0.65
2040,8/15/2016,Southern,Matara,Matara,1916,miscellaneous food,Sugar,97,KG,Retail,LKR,95,0.66
2041,8/15/2016,Uva,Badulla,Badulla,1907,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.67,0.54
2042,8/15/2016,Uva,Badulla,Badulla,1907,miscellaneous food,Sugar,97,KG,Retail,LKR,102.5,0.71
2043,8/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,79.83,0.55
2044,8/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Wheat flour,58,KG,Retail,LKR,87,0.6
2045,8/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,77.36,0.53
2046,8/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,69.67,0.48
2047,8/15/2016,Western,Colombo,Colombo City,368,miscellaneous food,Sugar,97,KG,Retail,LKR,94.9,0.66
2048,8/15/2016,Western,Gampaha,Gampaha,1909,cereals and tubers,Wheat flour,58,KG,Retail,LKR,95,0.66
2049,8/15/2016,Western,Gampaha,Gampaha,1909,miscellaneous food,Sugar,97,KG,Retail,LKR,95,0.66
2050,8/15/2016,Western,Kalutara,Kalutara,1911,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,76.17,0.53
2051,8/15/2016,Western,Kalutara,Kalutara,1911,cereals and tubers,Wheat flour,58,KG,Retail,LKR,88,0.61
2052,9/15/2016,Central,Matale,Matale,1915,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,74.33,0.51
2053,9/15/2016,Eastern,Ampara,Ampara,360,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,58.45,0.4
2054,9/15/2016,Eastern,Trincomalee,Trincomalee,366,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64,0.44
2055,9/15/2016,North Central,Anuradhapura,Anuradhapura,1906,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,71.85,0.5
2056,9/15/2016,North Central,Polonnaruwa,Polonnaruwa,1888,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,65.95,0.46
2057,9/15/2016,North Western,Kurunegala,Kurunegala,1914,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,73.4,0.51
2058,9/15/2016,North Western,Puttalam,Puttalam,1918,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,68.97,0.48
2059,9/15/2016,Northern,Jaffna,Jaffna,362,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,72.05,0.5
2060,9/15/2016,Northern,Kilinochchi,Kilinochchi,363,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,62.67,0.43
2061,9/15/2016,Northern,Vavuniya,Vavuniya,367,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,64.25,0.44
2062,9/15/2016,Sabaragamuwa,Ratnapura,Rathnapura,1919,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,60.6,0.42
2063,9/15/2016,Southern,Hambantota,Hambantota,1908,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,60,0.41
2064,9/15/2016,Southern,Matara,Matara,1916,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,59.5,0.41
2065,9/15/2016,Uva,Badulla,Badulla,1907,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,63.3,0.44
2066,9/15/2016,Uva,Moneragala,Monaragala,1889,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,60.62,0.42
2067,9/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,67.7,0.47
2068,9/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Rice (white),133,KG,Retail,LKR,70.15,0.48
2069,9/15/2016,Western,Colombo,Colombo City,368,cereals and tubers,Wheat flour,58,KG,Retail,LKR,88.83,0.61
2072,9/15/2016,Western,Gampaha,Gampaha,1909,cereals and tubers,Rice (long grain),162,KG,Retail,LKR,68.1,0.47
